Script started on Mon 09 May 2011 01:32:48 PM EDT
]0;mgreen@virtualbuntu: ~/dropbox/school/intro_Unix/final[01;32mmgreen@virtualbuntu[00m:[01;34m~/dropbox/school/intro_Unix/final[00m$ ls
[0m[01;32mcomponents.py[0m   [01;32mECE2524_Final-1.pdf[0m  [34;42mngspice-22[0m         [01;32moutput.dat[0m   [01;32mseries_rlc.cir[0m
[01;32mcomponents.pyc[0m  [01;32mmyspice.py[0m           [01;32mngspice-22.tar.gz[0m  [01;32mreports.txt[0m  [01;32mtypescript[0m
]0;mgreen@virtualbuntu: ~/dropbox/school/intro_Unix/final[01;32mmgreen@virtualbuntu[00m:[01;34m~/dropbox/school/intro_Unix/final[00m$ cd[K[Ksudoa ptg-[K[K[K[K[K[K apt-get int[Kstall autoconf libtools libx11-dev libxaw7-dev
[sudo] password for mgreen: 
 Reading package lists... 0%  Reading package lists... 0%  Reading package lists... 4%  Reading package lists... Done 
 Building dependency tree... 0%  Building dependency tree... 0%  Building dependency tree... 0%  Building dependency tree... 50%  Building dependency tree... 50%  Building dependency tree        
 Reading state information... 0%  Reading state information... 0%  Reading state information... Done 
E: Unable to locate package libtools
]0;mgreen@virtualbuntu: ~/dropbox/school/intro_Unix/final[01;32mmgreen@virtualbuntu[00m:[01;34m~/dropbox/school/intro_Unix/final[00m$ sudo apt-get install autoconf libtools libx11-dev libxaw7-dev[1P
 Reading package lists... 0%  Reading package lists... 100%  Reading package lists... Done 
 Building dependency tree... 0%  Building dependency tree... 0%  Building dependency tree... 50%  Building dependency tree... 50%  Building dependency tree        
 Reading state information... 0%  Reading state information... 0%  Reading state information... Done 
autoconf is already the newest version.
libtool is already the newest version.
libx11-dev is already the newest version.
libxaw7-dev is already the newest version.
0 upgraded, 0 newly installed, 0 to remove and 0 not upgraded.
]0;mgreen@virtualbuntu: ~/dropbox/school/intro_Unix/final[01;32mmgreen@virtualbuntu[00m:[01;34m~/dropbox/school/intro_Unix/final[00m$ wget http://downloads.sourceforge.net/project/ngspice/ng-spice-rework/22/ngspice-22.tar.  gz
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktneweq.lo -MD -MP -MF .deps/cktneweq.Tpo -c cktneweq.c -o cktneweq.o
mv -f .deps/cktneweq.Tpo .deps/cktneweq.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktnewn.lo -MD -MP -MF .deps/cktnewn.Tpo -c -o cktnewn.lo cktnewn.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktnewn.lo -MD -MP -MF .deps/cktnewn.Tpo -c cktnewn.c -o cktnewn.o
mv -f .deps/cktnewn.Tpo .deps/cktnewn.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktnodn.lo -MD -MP -MF .deps/cktnodn.Tpo -c -o cktnodn.lo cktnodn.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktnodn.lo -MD -MP -MF .deps/cktnodn.Tpo -c cktnodn.c -o cktnodn.o
mv -f .deps/cktnodn.Tpo .deps/cktnodn.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktnoise.lo -MD -MP -MF .deps/cktnoise.Tpo -c -o cktnoise.lo cktnoise.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktnoise.lo -MD -MP -MF .deps/cktnoise.Tpo -c cktnoise.c -o cktnoise.o
mv -f .deps/cktnoise.Tpo .deps/cktnoise.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktntask.lo -MD -MP -MF .deps/cktntask.Tpo -c -o cktntask.lo cktntask.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktntask.lo -MD -MP -MF .deps/cktntask.Tpo -c cktntask.c -o cktntask.o
mv -f .deps/cktntask.Tpo .deps/cktntask.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktnum2n.lo -MD -MP -MF .deps/cktnum2n.Tpo -c -o cktnum2n.lo cktnum2n.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktnum2n.lo -MD -MP -MF .deps/cktnum2n.Tpo -c cktnum2n.c -o cktnum2n.o
mv -f .deps/cktnum2n.Tpo .deps/cktnum2n.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktop.lo -MD -MP -MF .deps/cktop.Tpo -c -o cktop.lo cktop.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktop.lo -MD -MP -MF .deps/cktop.Tpo -c cktop.c -o cktop.o
mv -f .deps/cktop.Tpo .deps/cktop.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktparam.lo -MD -MP -MF .deps/cktparam.Tpo -c -o cktparam.lo cktparam.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktparam.lo -MD -MP -MF .deps/cktparam.Tpo -c cktparam.c -o cktparam.o
mv -f .deps/cktparam.Tpo .deps/cktparam.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktpartn.lo -MD -MP -MF .deps/cktpartn.Tpo -c -o cktpartn.lo cktpartn.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktpartn.lo -MD -MP -MF .deps/cktpartn.Tpo -c cktpartn.c -o cktpartn.o
mv -f .deps/cktpartn.Tpo .deps/cktpartn.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktpmnam.lo -MD -MP -MF .deps/cktpmnam.Tpo -c -o cktpmnam.lo cktpmnam.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktpmnam.lo -MD -MP -MF .deps/cktpmnam.Tpo -c cktpmnam.c -o cktpmnam.o
mv -f .deps/cktpmnam.Tpo .deps/cktpmnam.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktpname.lo -MD -MP -MF .deps/cktpname.Tpo -c -o cktpname.lo cktpname.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktpname.lo -MD -MP -MF .deps/cktpname.Tpo -c cktpname.c -o cktpname.o
mv -f .deps/cktpname.Tpo .deps/cktpname.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktpzld.lo -MD -MP -MF .deps/cktpzld.Tpo -c -o cktpzld.lo cktpzld.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktpzld.lo -MD -MP -MF .deps/cktpzld.Tpo -c cktpzld.c -o cktpzld.o
mv -f .deps/cktpzld.Tpo .deps/cktpzld.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktpzset.lo -MD -MP -MF .deps/cktpzset.Tpo -c -o cktpzset.lo cktpzset.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktpzset.lo -MD -MP -MF .deps/cktpzset.Tpo -c cktpzset.c -o cktpzset.o
mv -f .deps/cktpzset.Tpo .deps/cktpzset.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktpzstr.lo -MD -MP -MF .deps/cktpzstr.Tpo -c -o cktpzstr.lo cktpzstr.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktpzstr.lo -MD -MP -MF .deps/cktpzstr.Tpo -c cktpzstr.c -o cktpzstr.o
mv -f .deps/cktpzstr.Tpo .deps/cktpzstr.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktsens.lo -MD -MP -MF .deps/cktsens.Tpo -c -o cktsens.lo cktsens.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktsens.lo -MD -MP -MF .deps/cktsens.Tpo -c cktsens.c -o cktsens.o
mv -f .deps/cktsens.Tpo .deps/cktsens.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktsetap.lo -MD -MP -MF .deps/cktsetap.Tpo -c -o cktsetap.lo cktsetap.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktsetap.lo -MD -MP -MF .deps/cktsetap.Tpo -c cktsetap.c -o cktsetap.o
mv -f .deps/cktsetap.Tpo .deps/cktsetap.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktsetbk.lo -MD -MP -MF .deps/cktsetbk.Tpo -c -o cktsetbk.lo cktsetbk.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktsetbk.lo -MD -MP -MF .deps/cktsetbk.Tpo -c cktsetbk.c -o cktsetbk.o
mv -f .deps/cktsetbk.Tpo .deps/cktsetbk.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktsetnp.lo -MD -MP -MF .deps/cktsetnp.Tpo -c -o cktsetnp.lo cktsetnp.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktsetnp.lo -MD -MP -MF .deps/cktsetnp.Tpo -c cktsetnp.c -o cktsetnp.o
mv -f .deps/cktsetnp.Tpo .deps/cktsetnp.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktsetup.lo -MD -MP -MF .deps/cktsetup.Tpo -c -o cktsetup.lo cktsetup.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktsetup.lo -MD -MP -MF .deps/cktsetup.Tpo -c cktsetup.c -o cktsetup.o
mv -f .deps/cktsetup.Tpo .deps/cktsetup.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktsgen.lo -MD -MP -MF .deps/cktsgen.Tpo -c -o cktsgen.lo cktsgen.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktsgen.lo -MD -MP -MF .deps/cktsgen.Tpo -c cktsgen.c -o cktsgen.o
mv -f .deps/cktsgen.Tpo .deps/cktsgen.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktsopt.lo -MD -MP -MF .deps/cktsopt.Tpo -c -o cktsopt.lo cktsopt.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktsopt.lo -MD -MP -MF .deps/cktsopt.Tpo -c cktsopt.c -o cktsopt.o
mv -f .deps/cktsopt.Tpo .deps/cktsopt.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT ckttemp.lo -MD -MP -MF .deps/ckttemp.Tpo -c -o ckttemp.lo ckttemp.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT ckttemp.lo -MD -MP -MF .deps/ckttemp.Tpo -c ckttemp.c -o ckttemp.o
mv -f .deps/ckttemp.Tpo .deps/ckttemp.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT cktterr.lo -MD -MP -MF .deps/cktterr.Tpo -c -o cktterr.lo cktterr.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT cktterr.lo -MD -MP -MF .deps/cktterr.Tpo -c cktterr.c -o cktterr.o
mv -f .deps/cktterr.Tpo .deps/cktterr.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT ckttroub.lo -MD -MP -MF .deps/ckttroub.Tpo -c -o ckttroub.lo ckttroub.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT ckttroub.lo -MD -MP -MF .deps/ckttroub.Tpo -c ckttroub.c -o ckttroub.o
mv -f .deps/ckttroub.Tpo .deps/ckttroub.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT ckttrunc.lo -MD -MP -MF .deps/ckttrunc.Tpo -c -o ckttrunc.lo ckttrunc.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT ckttrunc.lo -MD -MP -MF .deps/ckttrunc.Tpo -c ckttrunc.c -o ckttrunc.o
mv -f .deps/ckttrunc.Tpo .deps/ckttrunc.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT ckttyplk.lo -MD -MP -MF .deps/ckttyplk.Tpo -c -o ckttyplk.lo ckttyplk.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT ckttyplk.lo -MD -MP -MF .deps/ckttyplk.Tpo -c ckttyplk.c -o ckttyplk.o
mv -f .deps/ckttyplk.Tpo .deps/ckttyplk.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT daskq.lo -MD -MP -MF .deps/daskq.Tpo -c -o daskq.lo daskq.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT daskq.lo -MD -MP -MF .deps/daskq.Tpo -c daskq.c -o daskq.o
mv -f .deps/daskq.Tpo .deps/daskq.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT dcoaskq.lo -MD -MP -MF .deps/dcoaskq.Tpo -c -o dcoaskq.lo dcoaskq.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT dcoaskq.lo -MD -MP -MF .deps/dcoaskq.Tpo -c dcoaskq.c -o dcoaskq.o
mv -f .deps/dcoaskq.Tpo .deps/dcoaskq.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT dcop.lo -MD -MP -MF .deps/dcop.Tpo -c -o dcop.lo dcop.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT dcop.lo -MD -MP -MF .deps/dcop.Tpo -c dcop.c -o dcop.o
mv -f .deps/dcop.Tpo .deps/dcop.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT dcosetp.lo -MD -MP -MF .deps/dcosetp.Tpo -c -o dcosetp.lo dcosetp.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT dcosetp.lo -MD -MP -MF .deps/dcosetp.Tpo -c dcosetp.c -o dcosetp.o
mv -f .deps/dcosetp.Tpo .deps/dcosetp.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT dctaskq.lo -MD -MP -MF .deps/dctaskq.Tpo -c -o dctaskq.lo dctaskq.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT dctaskq.lo -MD -MP -MF .deps/dctaskq.Tpo -c dctaskq.c -o dctaskq.o
mv -f .deps/dctaskq.Tpo .deps/dctaskq.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT dctran.lo -MD -MP -MF .deps/dctran.Tpo -c -o dctran.lo dctran.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT dctran.lo -MD -MP -MF .deps/dctran.Tpo -c dctran.c -o dctran.o
mv -f .deps/dctran.Tpo .deps/dctran.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT dctrcurv.lo -MD -MP -MF .deps/dctrcurv.Tpo -c -o dctrcurv.lo dctrcurv.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT dctrcurv.lo -MD -MP -MF .deps/dctrcurv.Tpo -c dctrcurv.c -o dctrcurv.o
mv -f .deps/dctrcurv.Tpo .deps/dctrcurv.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT dctsetp.lo -MD -MP -MF .deps/dctsetp.Tpo -c -o dctsetp.lo dctsetp.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT dctsetp.lo -MD -MP -MF .deps/dctsetp.Tpo -c dctsetp.c -o dctsetp.o
mv -f .deps/dctsetp.Tpo .deps/dctsetp.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT distoan.lo -MD -MP -MF .deps/distoan.Tpo -c -o distoan.lo distoan.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT distoan.lo -MD -MP -MF .deps/distoan.Tpo -c distoan.c -o distoan.o
mv -f .deps/distoan.Tpo .deps/distoan.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT dkerproc.lo -MD -MP -MF .deps/dkerproc.Tpo -c -o dkerproc.lo dkerproc.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT dkerproc.lo -MD -MP -MF .deps/dkerproc.Tpo -c dkerproc.c -o dkerproc.o
mv -f .deps/dkerproc.Tpo .deps/dkerproc.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT dloadfns.lo -MD -MP -MF .deps/dloadfns.Tpo -c -o dloadfns.lo dloadfns.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT dloadfns.lo -MD -MP -MF .deps/dloadfns.Tpo -c dloadfns.c -o dloadfns.o
mv -f .deps/dloadfns.Tpo .deps/dloadfns.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT dsetparm.lo -MD -MP -MF .deps/dsetparm.Tpo -c -o dsetparm.lo dsetparm.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT dsetparm.lo -MD -MP -MF .deps/dsetparm.Tpo -c dsetparm.c -o dsetparm.o
mv -f .deps/dsetparm.Tpo .deps/dsetparm.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT naskq.lo -MD -MP -MF .deps/naskq.Tpo -c -o naskq.lo naskq.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT naskq.lo -MD -MP -MF .deps/naskq.Tpo -c naskq.c -o naskq.o
mv -f .deps/naskq.Tpo .deps/naskq.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT nevalsrc.lo -MD -MP -MF .deps/nevalsrc.Tpo -c -o nevalsrc.lo nevalsrc.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT nevalsrc.lo -MD -MP -MF .deps/nevalsrc.Tpo -c nevalsrc.c -o nevalsrc.o
mv -f .deps/nevalsrc.Tpo .deps/nevalsrc.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT ninteg.lo -MD -MP -MF .deps/ninteg.Tpo -c -o ninteg.lo ninteg.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT ninteg.lo -MD -MP -MF .deps/ninteg.Tpo -c ninteg.c -o ninteg.o
mv -f .deps/ninteg.Tpo .deps/ninteg.Plo
/bin/bash ../../../libtool --tag=CC   --mode=compile gcc -DHAVE_CONFIG_H -I. -I../../..  -I../../../src/include -I../../../src/spicelib/devices   -g -O0 -Wall -Wno-unused-parameter -MT noisean.lo -MD -MP -MF .deps/noisean.Tpo -c -o noisean.lo noisean.c
libtool: compile:  gcc -DHAVE_CONFIG_H -I. -I../../.. -I../../../src/include -I../../../src/spicelib/devices -g -O0 -Wall -Wno-unused-parameter -MT noisean.lo -MD -MP -MF .deps/noisean.Tpo -c noisean.c -o noisean.o
mv -f .deps/noisean.Tpo .deps/noisean.Plo
